oos_deviance,error,seed,model,predictor,years_ix,forecasting_horizon,age_breakets
94.3958188347123,0.218744970793965,1,total,lc,6,1,66-75
188.011087535355,0.227590498603817,1,total,apc,6,1,66-75
280.474362095125,0.22751529061167,1,total,rh,6,1,66-75
137.369143485318,0.247142022950027,1,total,lc,6,1,76-85
272.341792346749,0.24264145945619,1,total,apc,6,1,76-85
410.466200954726,0.243158910156784,1,total,rh,6,1,76-85
28.7066353128041,0.340122133514116,1,credibility,lc,6,1,16-25
63.7354536304225,0.383339372259478,1,credibility,apc,6,1,16-25
100.597402768069,0.40773337948928,1,credibility,rh,6,1,16-25
36.5776932794602,0.292361115460267,1,credibility,lc,6,1,26-35
72.8086672664956,0.297625237464039,1,credibility,apc,6,1,26-35
110.596917429847,0.305956727565756,1,credibility,rh,6,1,26-35
46.998652990283,0.290644000470264,1,credibility,lc,6,1,36-45
96.6579735159961,0.28913102996398,1,credibility,apc,6,1,36-45
146.179072496396,0.289284142465769,1,credibility,rh,6,1,36-45
62.1378664767698,0.380667737585829,1,credibility,lc,6,1,46-55
124.681768283199,0.375251774646104,1,credibility,apc,6,1,46-55
188.528827921632,0.37419376206556,1,credibility,rh,6,1,46-55
76.4385200822002,0.325747246325548,1,credibility,lc,6,1,56-65
153.72863782373,0.335869698404749,1,credibility,apc,6,1,56-65
231.016725969018,0.339410085042856,1,credibility,rh,6,1,56-65
93.8812562504427,0.212041400510762,1,credibility,lc,6,1,66-75
184.415592518158,0.207646376231491,1,credibility,apc,6,1,66-75
274.734497331531,0.205787107496841,1,credibility,rh,6,1,66-75
115.87045491812,0.16340499674351,1,credibility,lc,6,1,76-85
231.24116549275,0.162857285906605,1,credibility,apc,6,1,76-85
347.067416878991,0.162587680588322,1,credibility,rh,6,1,76-85
28.917201452695,0.375780791984984,1,full_mle,lc,6,1,16-25
64.1097878893893,0.415023084951525,1,full_mle,apc,6,1,16-25
101.132265132451,0.439243029335095,1,full_mle,rh,6,1,16-25
36.936143189809,0.325061706819776,1,full_mle,lc,6,1,26-35
73.5464276870374,0.326502603697836,1,full_mle,apc,6,1,26-35
111.690507901803,0.338785683648367,1,full_mle,rh,6,1,26-35
47.1207489270131,0.273481569690148,1,full_mle,lc,6,1,36-45
96.9224675135146,0.282816101852405,1,full_mle,apc,6,1,36-45
146.553501087236,0.287562854003934,1,full_mle,rh,6,1,36-45
60.8202027417204,0.297922771514409,1,full_mle,lc,6,1,46-55
122.120325206323,0.300791796586442,1,full_mle,apc,6,1,46-55
184.680305972436,0.300382376859611,1,full_mle,rh,6,1,46-55
73.9934115751122,0.292227824921195,1,full_mle,lc,6,1,56-65
149.566873488042,0.305854420290222,1,full_mle,apc,6,1,56-65
224.771548896739,0.308701470072141,1,full_mle,rh,6,1,56-65
93.3472013801425,0.237505793294897,1,full_mle,lc,6,1,66-75
186.037462475614,0.240406160669924,1,full_mle,apc,6,1,66-75
277.527123984719,0.239128706270344,1,full_mle,rh,6,1,66-75
117.469750702229,0.172560839576338,1,full_mle,lc,6,1,76-85
232.167461285377,0.171271506681144,1,full_mle,apc,6,1,76-85
350.355125727298,0.171463471691966,1,full_mle,rh,6,1,76-85
29.0983332935032,0.382606155525143,1,separate,lc,6,1,16-25
75.4144355257056,0.452944393420742,1,separate,apc,6,1,16-25
111.967054883731,0.455083501134462,1,separate,rh,6,1,16-25
39.0998190987442,0.379396049555613,1,separate,lc,6,1,26-35
76.5363097338479,0.368957602327761,1,separate,apc,6,1,26-35
114.279867501273,0.352355536142538,1,separate,rh,6,1,26-35
47.7813393828123,0.319026954332116,1,separate,lc,6,1,36-45
98.3897440885377,0.316508359911336,1,separate,apc,6,1,36-45
147.810176792434,0.307581025747898,1,separate,rh,6,1,36-45
61.0231986985739,0.275682232866866,1,separate,lc,6,1,46-55
122.297662816538,0.282029047721616,1,separate,apc,6,1,46-55
186.142443016415,0.310172728982309,1,separate,rh,6,1,46-55
75.6103588102164,0.268071678590381,1,separate,lc,6,1,56-65
151.174572060305,0.298573909319139,1,separate,apc,6,1,56-65
230.953562140946,0.324448802881461,1,separate,rh,6,1,56-65
94.093070356293,0.226024456891438,1,separate,lc,6,1,66-75
187.270579529342,0.237486907432345,1,separate,apc,6,1,66-75
280.101225772057,0.23426833111679,1,separate,rh,6,1,66-75
117.575317578117,0.148220181028516,1,separate,lc,6,1,76-85
231.843644351929,0.158922298528855,1,separate,apc,6,1,76-85
371.879438545092,0.187591368736617,1,separate,rh,6,1,76-85
33.232499372776,0.264640902186403,2,total,lc,1,1,16-25
66.042740488094,0.256227016637456,2,total,apc,1,1,16-25
100.686344850815,0.266216508840319,2,total,rh,1,1,16-25
37.3184153924884,0.284051803521122,2,total,lc,1,1,26-35
74.2488318352072,0.281492972661055,2,total,apc,1,1,26-35
115.543408241253,0.292635099089936,2,total,rh,1,1,26-35
48.2129578928568,0.315613667938317,2,total,lc,1,1,36-45
98.433723963526,0.3044268105092,2,total,apc,1,1,36-45
149.81752953678,0.304701008807658,2,total,rh,1,1,36-45
62.8124369106712,0.539964983470164,2,total,lc,1,1,46-55
126.049777861445,0.541151648451168,2,total,apc,1,1,46-55
190.18072578399,0.541173913436218,2,total,rh,1,1,46-55
83.4275343222503,0.283362018789842,2,total,lc,1,1,56-65
163.656148181389,0.288101391760938,2,total,apc,1,1,56-65
245.878938194657,0.289093846517951,2,total,rh,1,1,56-65
94.9129643303729,0.330049277817903,2,total,lc,1,1,66-75
190.804393182498,0.345586989885979,2,total,apc,1,1,66-75
286.572415200861,0.347566025364803,2,total,rh,1,1,66-75
119.266530833723,0.188547946476407,2,total,lc,1,1,76-85
240.085090546821,0.187239903575416,2,total,apc,1,1,76-85
362.913041827391,0.189166527767526,2,total,rh,1,1,76-85
33.2078508811249,0.265407252453362,2,credibility,lc,1,1,16-25
66.0023989146887,0.257017271346481,2,credibility,apc,1,1,16-25
100.607614450926,0.266687552834014,2,credibility,rh,1,1,16-25
37.3184153924884,0.284051803521122,2,credibility,lc,1,1,26-35
74.2488318352072,0.281492972661055,2,credibility,apc,1,1,26-35
115.543408241253,0.292635099089936,2,credibility,rh,1,1,26-35
48.2129578928568,0.315613667938317,2,credibility,lc,1,1,36-45
98.433723963526,0.3044268105092,2,credibility,apc,1,1,36-45
149.81752953678,0.304701008807658,2,credibility,rh,1,1,36-45
62.6555267773998,0.532992250199417,2,credibility,lc,1,1,46-55
125.72990508154,0.534373731315844,2,credibility,apc,1,1,46-55
189.704007221061,0.534340469679692,2,credibility,rh,1,1,46-55
82.0263517450253,0.25000618612682,2,credibility,lc,1,1,56-65
160.21378042885,0.249782804659547,2,credibility,apc,1,1,56-65
240.742063870007,0.250237151254405,2,credibility,rh,1,1,56-65
91.5521465359252,0.323667247600213,2,credibility,lc,1,1,66-75
182.688111649419,0.334176044601738,2,credibility,apc,1,1,66-75
274.620519505207,0.336538048194863,2,credibility,rh,1,1,66-75
104.510742513684,0.10888708000441,2,credibility,lc,1,1,76-85
212.530921019549,0.11199899654697,2,credibility,apc,1,1,76-85
318.809913600759,0.11099168396001,2,credibility,rh,1,1,76-85
33.6212703446365,0.353537725752587,2,full_mle,lc,1,1,16-25
66.7995065479127,0.342103402543812,2,full_mle,apc,1,1,16-25
101.826588394788,0.34939588332631,2,full_mle,rh,1,1,16-25
36.9325237916209,0.298701937782491,2,full_mle,lc,1,1,26-35
73.4812882066159,0.283655570844068,2,full_mle,apc,1,1,26-35
114.348082282637,0.300861386405816,2,full_mle,rh,1,1,26-35
48.1747016209219,0.299871384851205,2,full_mle,lc,1,1,36-45
98.3882209483003,0.303839840804086,2,full_mle,apc,1,1,36-45
149.776379200696,0.307592297845739,2,full_mle,rh,1,1,36-45
60.9978771991474,0.396652517912518,2,full_mle,lc,1,1,46-55
122.396160619598,0.40115591257456,2,full_mle,apc,1,1,46-55
184.710946336425,0.401629382896067,2,full_mle,rh,1,1,46-55
80.1780735453486,0.268368576090278,2,full_mle,lc,1,1,56-65
157.162438771032,0.266834266612981,2,full_mle,apc,1,1,56-65
236.140432825592,0.266312161450756,2,full_mle,rh,1,1,56-65
91.4088816101178,0.399930213544606,2,full_mle,lc,1,1,66-75
183.869344726956,0.408995885832252,2,full_mle,apc,1,1,66-75
276.157799306103,0.410700046604533,2,full_mle,rh,1,1,66-75
105.930710361362,0.119338292972162,2,full_mle,lc,1,1,76-85
213.196930760684,0.121117571399003,2,full_mle,apc,1,1,76-85
322.81391782222,0.121015687420808,2,full_mle,rh,1,1,76-85
35.6780927470898,0.426475496853568,2,separate,lc,1,1,16-25
69.3715150214606,0.39382873821376,2,separate,apc,1,1,16-25
105.161725238713,0.378133195746878,2,separate,rh,1,1,16-25
36.7486057125482,0.305214721056549,2,separate,lc,1,1,26-35
73.8308707382762,0.313170695538086,2,separate,apc,1,1,26-35
115.784593854327,0.328863866338822,2,separate,rh,1,1,26-35
47.4009703448977,0.282542716350916,2,separate,lc,1,1,36-45
98.9522804975337,0.313052498813979,2,separate,apc,1,1,36-45
151.675146363566,0.327183887063435,2,separate,rh,1,1,36-45
60.3534692667161,0.407365505350764,2,separate,lc,1,1,46-55
122.935306176723,0.436147000244453,2,separate,apc,1,1,46-55
186.155844942426,0.441944964620041,2,separate,rh,1,1,46-55
78.2201639260635,0.212695731570197,2,separate,lc,1,1,56-65
156.029495543787,0.234938349097424,2,separate,apc,1,1,56-65
235.702921300627,0.241304574500255,2,separate,rh,1,1,56-65
92.0965350841834,0.44614171284242,2,separate,lc,1,1,66-75
184.297324751327,0.440001255700095,2,separate,apc,1,1,66-75
276.009130700419,0.396042057284573,2,separate,rh,1,1,66-75
106.34322660147,0.126153068378076,2,separate,lc,1,1,76-85
214.760125937167,0.129567065374391,2,separate,apc,1,1,76-85
328.543939380455,0.129153942483996,2,separate,rh,1,1,76-85
29.4387155921471,0.318613967491853,2,total,lc,2,1,16-25
57.9473786736028,0.300081107137178,2,total,apc,2,1,16-25
86.7634643375898,0.299792178474167,2,total,rh,2,1,16-25
38.3145589562094,0.362558700578447,2,total,lc,2,1,26-35
75.9512070471278,0.361822268233973,2,total,apc,2,1,26-35
116.016358196892,0.367076157724346,2,total,rh,2,1,26-35
45.1675375331029,0.351213812152297,2,total,lc,2,1,36-45
92.2903507882303,0.351644019630155,2,total,apc,2,1,36-45
139.511620184634,0.353264204043898,2,total,rh,2,1,36-45
62.1249938757442,0.383974086331344,2,total,lc,2,1,46-55
125.66118588279,0.389524410258806,2,total,apc,2,1,46-55
188.281022271443,0.389631554815199,2,total,rh,2,1,46-55
81.5958764789869,0.35937393520427,2,total,lc,2,1,56-65
163.998129276672,0.369575414040819,2,total,apc,2,1,56-65
245.666641363926,0.368303524164156,2,total,rh,2,1,56-65
96.4610896378146,0.341311118516683,2,total,lc,2,1,66-75
194.589123711417,0.350282666379867,2,total,apc,2,1,66-75
290.427760240643,0.347085193321005,2,total,rh,2,1,66-75
125.47479584666,0.247451254997903,2,total,lc,2,1,76-85
247.649843921277,0.24654940481333,2,total,apc,2,1,76-85
369.48584724844,0.244186813834158,2,total,rh,2,1,76-85
29.4593369182746,0.320169884241356,2,credibility,lc,2,1,16-25
57.9937033146735,0.301714564136166,2,credibility,apc,2,1,16-25
86.8081910913271,0.300737422295992,2,credibility,rh,2,1,16-25
38.3145589562094,0.362558700578447,2,credibility,lc,2,1,26-35
75.9512070471278,0.361822268233973,2,credibility,apc,2,1,26-35
116.016358196892,0.367076157724346,2,credibility,rh,2,1,26-35
44.9714706139969,0.344248236192044,2,credibility,lc,2,1,36-45
91.89331224438,0.344871235614902,2,credibility,apc,2,1,36-45
138.912969585435,0.346577899995851,2,credibility,rh,2,1,36-45
62.1249938757442,0.383974086331344,2,credibility,lc,2,1,46-55
125.66118588279,0.389524410258806,2,credibility,apc,2,1,46-55
188.281022271443,0.389631554815199,2,credibility,rh,2,1,46-55
77.5132238372455,0.291668072279293,2,credibility,lc,2,1,56-65
155.057345881842,0.294228283686071,2,credibility,apc,2,1,56-65
232.164511831805,0.291694921120595,2,credibility,rh,2,1,56-65
91.7216116600186,0.304585155895544,2,credibility,lc,2,1,66-75
183.740638133039,0.310776705998534,2,credibility,apc,2,1,66-75
274.790501519544,0.308418989906358,2,credibility,rh,2,1,66-75
110.555021909481,0.170020491275361,2,credibility,lc,2,1,76-85
219.053902800195,0.170420806726169,2,credibility,apc,2,1,76-85
326.400995021833,0.168739652655109,2,credibility,rh,2,1,76-85
30.0614784338776,0.401999315550305,2,full_mle,lc,2,1,16-25
59.1542077971339,0.381794774756403,2,full_mle,apc,2,1,16-25
88.5565861220079,0.379512358317358,2,full_mle,rh,2,1,16-25
38.1553482731498,0.394677192774152,2,full_mle,lc,2,1,26-35
75.6701626645629,0.395098764812332,2,full_mle,apc,2,1,26-35
115.533065786071,0.398563780354221,2,full_mle,rh,2,1,26-35
45.4289531827117,0.30960107804607,2,full_mle,lc,2,1,36-45
92.7993785798498,0.317217454570498,2,full_mle,apc,2,1,36-45
140.25956117598,0.319803065130116,2,full_mle,rh,2,1,36-45
59.8880780082858,0.274256555411489,2,full_mle,lc,2,1,46-55
121.081388134192,0.282016009775514,2,full_mle,apc,2,1,46-55
181.391031438282,0.282045069072383,2,full_mle,rh,2,1,46-55
75.0965720214077,0.287024423659587,2,full_mle,lc,2,1,56-65
150.994389398137,0.293838254656761,2,full_mle,apc,2,1,56-65
226.156076712813,0.292669030628224,2,full_mle,rh,2,1,56-65
90.0618591430878,0.327915217461883,2,full_mle,lc,2,1,66-75
181.860831952894,0.332651062787946,2,full_mle,apc,2,1,66-75
271.30015965199,0.32972871515118,2,full_mle,rh,2,1,66-75
110.112876451704,0.160572897675712,2,full_mle,lc,2,1,76-85
216.630380435515,0.158907393928208,2,full_mle,apc,2,1,76-85
322.920288398415,0.157097745174938,2,full_mle,rh,2,1,76-85
30.4062828159779,0.43463339531377,2,separate,lc,2,1,16-25
60.5667213401757,0.385964083968503,2,separate,apc,2,1,16-25
91.0667725296263,0.371172988083596,2,separate,rh,2,1,16-25
39.4657317378838,0.392258838775613,2,separate,lc,2,1,26-35
77.4481756593186,0.402923358334262,2,separate,apc,2,1,26-35
117.950992157481,0.407180981134335,2,separate,rh,2,1,26-35
45.4824472712346,0.275703863922262,2,separate,lc,2,1,36-45
93.3131410558035,0.294151258802096,2,separate,apc,2,1,36-45
142.245721819181,0.303784680410299,2,separate,rh,2,1,36-45
60.4230861980726,0.275866535513509,2,separate,lc,2,1,46-55
122.415115208095,0.305445708951907,2,separate,apc,2,1,46-55
182.855132884624,0.294894868066554,2,separate,rh,2,1,46-55
75.6850720812475,0.370452642959801,2,separate,lc,2,1,56-65
151.713205131299,0.329878042475493,2,separate,apc,2,1,56-65
227.385251101384,0.306487742160639,2,separate,rh,2,1,56-65
90.2130178798909,0.320397446895332,2,separate,lc,2,1,66-75
182.928620267307,0.336970424733808,2,separate,apc,2,1,66-75
272.719598049517,0.3169101008649,2,separate,rh,2,1,66-75
111.347693813534,0.171662933118337,2,separate,lc,2,1,76-85
217.794250493706,0.158319253409051,2,separate,apc,2,1,76-85
329.061263423922,0.164193736474352,2,separate,rh,2,1,76-85
26.5728973999031,0.245187859941993,2,total,lc,3,1,16-25
54.755464012031,0.286668274929459,2,total,apc,3,1,16-25
83.7663900221367,0.310557877494379,2,total,rh,3,1,16-25
40.4064107072766,0.336682087565408,2,total,lc,3,1,26-35
78.9858538035039,0.312776797031244,2,total,apc,3,1,26-35
119.942777623431,0.317665431968963,2,total,rh,3,1,26-35
47.6143075986143,0.598214586650382,2,total,lc,3,1,36-45
96.4248199721898,0.57677307972709,2,total,apc,3,1,36-45
144.205137955044,0.573847366672382,2,total,rh,3,1,36-45
65.5414583516838,0.587288191833355,2,total,lc,3,1,46-55
129.287800372767,0.571966189963976,2,total,apc,3,1,46-55
193.525041597497,0.570993323378676,2,total,rh,3,1,46-55
90.1046758426706,0.324480565901023,2,total,lc,3,1,56-65
176.241734367528,0.327709036074903,2,total,apc,3,1,56-65
263.65151741469,0.327606217475389,2,total,rh,3,1,56-65
121.753428359815,0.314805844558883,2,total,lc,3,1,66-75
230.337659044929,0.319077547289513,2,total,apc,3,1,66-75
346.888109365771,0.317840029774975,2,total,rh,3,1,66-75
150.472500483816,0.15744094248208,2,total,lc,3,1,76-85
329.484357532063,0.159833397832356,2,total,apc,3,1,76-85
497.056312245356,0.158832697364112,2,total,rh,3,1,76-85
26.6213576769027,0.24651242632715,2,credibility,lc,3,1,16-25
54.8749812458056,0.288231138153235,2,credibility,apc,3,1,16-25
83.8777015430959,0.311440004307153,2,credibility,rh,3,1,16-25
40.4064107072766,0.336682087565408,2,credibility,lc,3,1,26-35
78.9858538035039,0.312776797031244,2,credibility,apc,3,1,26-35
119.942777623431,0.317665431968963,2,credibility,rh,3,1,26-35
47.6143075986143,0.598214586650382,2,credibility,lc,3,1,36-45
96.4248199721898,0.57677307972709,2,credibility,apc,3,1,36-45
144.205137955044,0.573847366672382,2,credibility,rh,3,1,36-45
65.3552497909061,0.572970234699715,2,credibility,lc,3,1,46-55
128.913239388774,0.559472180678706,2,credibility,apc,3,1,46-55
192.965077240117,0.558812106827636,2,credibility,rh,3,1,46-55
86.9232342532463,0.259883756473532,2,credibility,lc,3,1,56-65
169.019818879678,0.258608126773356,2,credibility,apc,3,1,56-65
252.826106980141,0.2584148511245,2,credibility,rh,3,1,56-65
117.299630452148,0.278581728485942,2,credibility,lc,3,1,66-75
219.862875078557,0.275518194173053,2,credibility,apc,3,1,66-75
331.692030121033,0.275257015378971,2,credibility,rh,3,1,66-75
140.098520264575,0.129128624745405,2,credibility,lc,3,1,76-85
314.563116711654,0.13456463866197,2,credibility,apc,3,1,76-85
478.098772295703,0.135604710361138,2,credibility,rh,3,1,76-85
26.7648258479655,0.279744227778901,2,full_mle,lc,3,1,16-25
55.0826042305237,0.319205285327782,2,full_mle,apc,3,1,16-25
84.2212588152629,0.342070474330377,2,full_mle,rh,3,1,16-25
40.2095159279087,0.358985717046275,2,full_mle,lc,3,1,26-35
78.6041399533069,0.335687861277779,2,full_mle,apc,3,1,26-35
119.339463427419,0.340323512073209,2,full_mle,rh,3,1,26-35
47.9277316630661,0.492773669243345,2,full_mle,lc,3,1,36-45
97.0814462739937,0.485066337704005,2,full_mle,apc,3,1,36-45
145.194642790945,0.483015239461094,2,full_mle,rh,3,1,36-45
61.487250674423,0.400823306883772,2,full_mle,lc,3,1,46-55
121.181738926333,0.389643981936295,2,full_mle,apc,3,1,46-55
181.372542080652,0.388179480247679,2,full_mle,rh,3,1,46-55
81.7298654126449,0.190855385900834,2,full_mle,lc,3,1,56-65
159.499815983567,0.191974771225035,2,full_mle,apc,3,1,56-65
238.542850576938,0.191052014630123,2,full_mle,rh,3,1,56-65
110.174779223806,0.26983508318643,2,full_mle,lc,3,1,66-75
207.263361500097,0.267254297523324,2,full_mle,apc,3,1,66-75
312.251412671623,0.266761678425511,2,full_mle,rh,3,1,66-75
133.647153819888,0.135800568110513,2,full_mle,lc,3,1,76-85
295.536735152,0.140083531280444,2,full_mle,apc,3,1,76-85
446.076712949576,0.140948900794356,2,full_mle,rh,3,1,76-85
26.9437010532313,0.283719510016325,2,separate,lc,3,1,16-25
60.4472854756989,0.320643647374617,2,separate,apc,3,1,16-25
90.4081127665377,0.362481393334269,2,separate,rh,3,1,16-25
40.3603263689816,0.360101122050548,2,separate,lc,3,1,26-35
79.3836188149649,0.368239748992472,2,separate,apc,3,1,26-35
120.505902347034,0.393280907740558,2,separate,rh,3,1,26-35
47.5597261738392,0.430060444263893,2,separate,lc,3,1,36-45
98.2644358360228,0.468367119123951,2,separate,apc,3,1,36-45
149.324388345629,0.504344068492851,2,separate,rh,3,1,36-45
62.136749354924,0.422262456659279,2,separate,lc,3,1,46-55
122.344012445434,0.412749212300542,2,separate,apc,3,1,46-55
183.554354124417,0.409613906389149,2,separate,rh,3,1,46-55
84.6408932687689,0.270808454083105,2,separate,lc,3,1,56-65
163.021517706367,0.245026194691514,2,separate,apc,3,1,56-65
242.362403180517,0.226470042659113,2,separate,rh,3,1,56-65
112.793875062066,0.289546849144664,2,separate,lc,3,1,66-75
210.660477622441,0.264788642488488,2,separate,apc,3,1,66-75
317.626759762929,0.257908800460925,2,separate,rh,3,1,66-75
135.382825790833,0.158028755360647,2,separate,lc,3,1,76-85
300.051068983196,0.152488903145707,2,separate,apc,3,1,76-85
454.193481202149,0.141163632556303,2,separate,rh,3,1,76-85
28.2841433797976,0.356207643874705,2,total,lc,4,1,16-25
57.2700719844639,0.361005279910825,2,total,apc,4,1,16-25
86.2325808352084,0.356977590861944,2,total,rh,4,1,16-25
33.5635139033202,0.300311156525608,2,total,lc,4,1,26-35
66.2742417205142,0.295511302096909,2,total,apc,4,1,26-35
99.3215784978517,0.2931666247879,2,total,rh,4,1,26-35
44.3922893063897,0.407657468816512,2,total,lc,4,1,36-45
91.4916292363612,0.393076439767101,2,total,apc,4,1,36-45
138.47342678489,0.387771554284966,2,total,rh,4,1,36-45
69.8615196154362,0.582354463518759,2,total,lc,4,1,46-55
143.690803605033,0.582066196533669,2,total,apc,4,1,46-55
216.542663071904,0.577973949609357,2,total,rh,4,1,46-55
77.3853700092671,0.308135228617982,2,total,lc,4,1,56-65
156.367270249355,0.323290823507046,2,total,apc,4,1,56-65
234.713503972285,0.323331728057491,2,total,rh,4,1,56-65
100.523573874002,0.242418315520976,2,total,lc,4,1,66-75
196.751581771793,0.250011273471092,2,total,apc,4,1,66-75
293.738202251203,0.248566028104739,2,total,rh,4,1,66-75
125.477476843526,0.218066063870014,2,total,lc,4,1,76-85
248.110377814839,0.214860584598762,2,total,apc,4,1,76-85
370.072370114031,0.213557781511028,2,total,rh,4,1,76-85
28.2590729913402,0.354804811594357,2,credibility,lc,4,1,16-25
57.1700381467589,0.35974783533231,2,credibility,apc,4,1,16-25
86.0730896845494,0.355870267290547,2,credibility,rh,4,1,16-25
33.5635139033202,0.300311156525608,2,credibility,lc,4,1,26-35
66.2742417205142,0.295511302096909,2,credibility,apc,4,1,26-35
99.3215784978517,0.2931666247879,2,credibility,rh,4,1,26-35
44.3922893063897,0.407657468816512,2,credibility,lc,4,1,36-45
91.4916292363612,0.393076439767101,2,credibility,apc,4,1,36-45
138.47342678489,0.387771554284966,2,credibility,rh,4,1,36-45
69.8444146967963,0.580172215394091,2,credibility,lc,4,1,46-55
143.633180295355,0.575432808767034,2,credibility,apc,4,1,46-55
216.44964321574,0.570688905966484,2,credibility,rh,4,1,46-55
76.2879781057164,0.273717134552159,2,credibility,lc,4,1,56-65
153.421173232943,0.281308100003344,2,credibility,apc,4,1,56-65
230.426684858687,0.281886252356327,2,credibility,rh,4,1,56-65
97.6776489592673,0.205251342652702,2,credibility,lc,4,1,66-75
188.947793084393,0.204991445855222,2,credibility,apc,4,1,66-75
282.372536850969,0.203906666421792,2,credibility,rh,4,1,66-75
107.426996376208,0.134223782688105,2,credibility,lc,4,1,76-85
214.02563625424,0.130543922203763,2,credibility,apc,4,1,76-85
318.269629159678,0.130026145840665,2,credibility,rh,4,1,76-85
28.3327316569116,0.397498956895601,2,full_mle,lc,4,1,16-25
57.3180058636366,0.400743140889927,2,full_mle,apc,4,1,16-25
86.2604219152783,0.396014068532948,2,full_mle,rh,4,1,16-25
33.6623956637001,0.341070956159387,2,full_mle,lc,4,1,26-35
66.5001639216234,0.339162080198585,2,full_mle,apc,4,1,26-35
99.6111868312784,0.334864412924706,2,full_mle,rh,4,1,26-35
43.9749911529498,0.299572481676846,2,full_mle,lc,4,1,36-45
90.6395326270535,0.301041620500756,2,full_mle,apc,4,1,36-45
137.200782355512,0.30072263806189,2,full_mle,rh,4,1,36-45
66.0750730727695,0.442838680838788,2,full_mle,lc,4,1,46-55
136.116077595985,0.44637347284301,2,full_mle,apc,4,1,46-55
205.181262675863,0.443086859518074,2,full_mle,rh,4,1,46-55
73.7592056143871,0.259170562746363,2,full_mle,lc,4,1,56-65
149.137201240911,0.269078928179116,2,full_mle,apc,4,1,56-65
223.869480795771,0.269568565961665,2,full_mle,rh,4,1,56-65
95.0246075098738,0.215060788863678,2,full_mle,lc,4,1,66-75
185.865601618795,0.213437868082677,2,full_mle,apc,4,1,66-75
277.389206495924,0.212824847914459,2,full_mle,rh,4,1,66-75
108.816021727198,0.132992414716098,2,full_mle,lc,4,1,76-85
214.517040385499,0.127873590238523,2,full_mle,apc,4,1,76-85
319.679915496295,0.127195989197915,2,full_mle,rh,4,1,76-85
28.2763665320804,0.405700019277819,2,separate,lc,4,1,16-25
65.6312125179381,0.435595692383616,2,separate,apc,4,1,16-25
94.6400368327829,0.410630288107187,2,separate,rh,4,1,16-25
34.3146122130185,0.337766797098079,2,separate,lc,4,1,26-35
67.5998400944294,0.328109398498772,2,separate,apc,4,1,26-35
100.789426150367,0.314706407230405,2,separate,rh,4,1,26-35
44.0005198431159,0.341247988129755,2,separate,lc,4,1,36-45
91.975936272747,0.347031615398086,2,separate,apc,4,1,36-45
139.085983775,0.357199320098752,2,separate,rh,4,1,36-45
67.3157817430164,0.491366371726244,2,separate,lc,4,1,46-55
136.523043466932,0.454764718148977,2,separate,apc,4,1,46-55
208.932365288907,0.492293785042243,2,separate,rh,4,1,46-55
76.2977529902991,0.357985596247959,2,separate,lc,4,1,56-65
152.389558229184,0.307726754124849,2,separate,apc,4,1,56-65
231.493814855123,0.313740764234415,2,separate,rh,4,1,56-65
95.5820755193409,0.236204374325509,2,separate,lc,4,1,66-75
186.153000721082,0.214461947188675,2,separate,apc,4,1,66-75
282.194073528925,0.225014949348522,2,separate,rh,4,1,66-75
110.671205660412,0.172694765855741,2,separate,lc,4,1,76-85
216.613325553663,0.147093071602922,2,separate,apc,4,1,76-85
339.63825678229,0.168505948344908,2,separate,rh,4,1,76-85
28.5277717028724,0.239231586715875,2,total,lc,5,1,16-25
59.5104779443299,0.262127581993715,2,total,apc,5,1,16-25
91.7006455987268,0.284101255989871,2,total,rh,5,1,16-25
38.5498745444877,0.390222530254893,2,total,lc,5,1,26-35
77.8388682001174,0.392312515062521,2,total,apc,5,1,26-35
118.898942396954,0.40241496222016,2,total,rh,5,1,26-35
45.5516418331647,0.337882579345883,2,total,lc,5,1,36-45
93.3421045526282,0.338838866321134,2,total,apc,5,1,36-45
140.811199369926,0.338398764685343,2,total,rh,5,1,36-45
59.7156707189322,0.482013095257842,2,total,lc,5,1,46-55
117.841219936279,0.456822670225085,2,total,apc,5,1,46-55
177.660405215684,0.455044124370616,2,total,rh,5,1,46-55
79.8714527002568,0.210950557086875,2,total,lc,5,1,56-65
155.769290451855,0.216102292234003,2,total,apc,5,1,56-65
234.609642776416,0.214807951182742,2,total,rh,5,1,56-65
106.760606774326,0.256652409086304,2,total,lc,5,1,66-75
209.035113094225,0.265371406748089,2,total,apc,5,1,66-75
313.696703557156,0.26421612134941,2,total,rh,5,1,66-75
125.877331777029,0.185366827097127,2,total,lc,5,1,76-85
255.51250849273,0.185875974919515,2,total,apc,5,1,76-85
385.211009246558,0.185855818801203,2,total,rh,5,1,76-85
28.2682612196277,0.234989897706207,2,credibility,lc,5,1,16-25
58.9485615872842,0.257921193616477,2,credibility,apc,5,1,16-25
90.8648860534778,0.280126110128145,2,credibility,rh,5,1,16-25
38.3372778332354,0.38769179376673,2,credibility,lc,5,1,26-35
77.4147969214479,0.389701092612809,2,credibility,apc,5,1,26-35
118.261421585674,0.399855865213093,2,credibility,rh,5,1,26-35
45.3583183389564,0.330736473065473,2,credibility,lc,5,1,36-45
92.9455703706103,0.332122742106939,2,credibility,apc,5,1,36-45
140.211477575771,0.331834998879845,2,credibility,rh,5,1,36-45
59.7156707189322,0.482013095257842,2,credibility,lc,5,1,46-55
117.841219936279,0.456822670225085,2,credibility,apc,5,1,46-55
